four_people,median_income,one_person,percent_college,percent_lunch,percent_married,rate_unemployment,three_people,two_people,zip_code,average_act
1872.0,11136.0,4283.0,0.789772727272727,0.421908893709328,0.657142857142857,0.26937984496124,1684.0,3991.0,42071,20.1
2060.0,53350.0,2720.0,0.799423631123919,0.217894736842105,0.692262602579133,0.0758676351896691,1916.0,3649.0,64093,22.0
247.0,44349.0,481.0,0.484871993793638,0.573991031390135,0.660907127429806,0.120967741935484,169.0,844.0,54893,21.5
543.0,35031.0,749.0,0.396501457725948,0.434125269978402,0.515539305301645,0.111111111111111,291.0,849.0,47043,18.6874236874237
329.0,43886.0,595.0,0.573454913880446,0.33399209486166,0.636363636363636,0.140785498489426,292.0,812.0,48763,20.2
2084.0,46412.0,3139.0,0.665611575853493,0.455238095238095,0.609480812641084,0.078426521523998,1568.0,2974.0,49048,19.1
1925.0,16195.0,2048.0,0.249251817015819,0.904052936311001,0.350210970464135,0.133678756476684,1328.0,2381.0,79905,18.7118437118437
2312.2301639499183,98546.0,2380.7189881577597,0.657694033198744,0.0130246020260492,0.784198113207547,0.0662460567823344,1534.879284292894,3326.445337604797,7405,24.4017094017094
586.0,25500.0,998.0,0.445660102115244,0.621247113163972,0.580893682588598,0.0698924731182796,524.0,1433.0,71483,18.2
6999.0,42212.0,4545.0,0.596376446904882,0.647761194029851,0.551724137931034,0.048025613660619,3265.0,4520.0,53215,16.9
2370.8536766821267,109063.0,2342.272096578986,0.717991631799163,0.103321033210332,0.968224299065421,0.0351694915254237,1556.8720344473415,3411.7968780361643,2347,22.4725274725275
591.0,58566.0,580.0,0.536953242835596,0.155893536121673,0.692307692307692,0.0553872782345305,329.0,1099.0,54011,21.8
936.0,26477.0,1510.0,0.457956914523975,0.582787652011225,0.282312925170068,0.129065040650406,560.0,1652.0,18202,19.3467643467643
2746.0,49625.0,3474.0,0.579079079079079,0.172125883108542,0.752753977968176,0.0577617328519856,1985.0,4402.0,46168,22.4456654456654
57.0,44253.0,36.0,0.422374429223744,0.478468899521531,0.659128978224456,0.109694862881421,118.0,144.0,65534,19.9
3411.0,25923.0,3369.0,0.573578595317726,0.453061224489796,0.24790236460717,0.133618385889898,3069.0,4515.0,28376,23.034188034188
3373.0,35543.0,3116.0,0.477684489615555,0.422113622480147,0.476883561643836,0.195729537366548,2357.0,6477.0,34609,21.4468864468864
4058.0,33008.0,3181.0,0.364825581395349,0.906521739130435,0.878342245989305,0.175093632958802,1476.0,2237.0,48212,16.1
1925.0,17419.0,2048.0,0.336713995943205,0.34094616639478,0.325808878856283,0.0920127795527157,1328.0,2381.0,79905,22.3015873015873
1092.0,68818.0,1003.0,0.830175600739372,0.128671328671329,0.812763713080169,0.0225921521997622,649.0,1894.0,53558,24.9
272.0,47849.0,148.0,0.531101989264288,0.33048433048433,0.659558823529412,0.0861352474499433,233.0,450.0,47383,21.4664224664225
426.0,30000.0,763.0,0.466126230457441,0.478468899521531,0.46927374301676,0.142586750788644,230.0,720.0,47390,19.4249084249084
3201.0,20169.0,10389.0,0.347605893186004,0.991228070175439,0.194122196442382,0.216686674669868,3648.0,9685.0,11201,15.6349206349206
392.0,19674.0,949.0,0.450980392156863,0.182951347004423,0.119284294234592,0.221932114882507,345.0,641.0,45207,26.0
666.0,44327.0,685.0,0.307244501940492,0.409921671018277,0.741020793950851,0.085098190219484,192.0,744.0,77665,19.004884004884
817.0,100549.0,887.0,0.890962099125364,0.235719450469993,0.818360655737705,0.0886235072281584,505.0,1314.0,60422,20.7
9600.0,122500.0,3179.0,0.823837127103068,0.111145225667792,0.897009966777409,0.0398562050640825,4186.0,6081.0,77433,22.8632478632479
2581.0,35357.0,4831.0,0.475947521865889,0.624031007751938,0.282051282051282,0.0464426877470356,2006.0,4224.0,47714,18.8876678876679
489.0,42421.0,386.0,0.524642289348172,0.424870466321244,0.591482649842271,0.0685169124024285,263.0,794.0,45368,21.0
1426.0,31014.0,1348.0,0.372657693322776,0.391235059760956,0.375868055555556,0.219828858070227,951.0,2140.0,37771,18.9
515.0,36045.0,575.0,0.449899125756557,0.320557491289199,0.557934508816121,0.0800304878048781,384.0,1086.0,65066,22.6
5769.0,33460.0,2857.0,0.347743165924984,0.526902704209646,0.528716216216216,0.0809968847352025,2886.0,4756.0,60440,19.2
1395.0,19469.0,2419.0,0.290369297610427,0.881458966565349,0.206221198156682,0.361681329423265,1038.0,1396.0,75203,15.6593406593407
1233.0,49861.0,2701.0,0.645695364238411,0.246091488129705,0.816326530612245,0.0990301174068402,1011.0,2229.0,44017,22.0
2683.0,29010.0,4684.0,0.398084815321477,0.429383886255924,0.397899649941657,0.156960873521383,2055.0,4368.0,43613,20.0
5064.0,61734.0,3855.0,0.657803468208092,0.658227848101266,0.79951690821256,0.0648148148148148,2953.0,4793.0,78550,18.5653235653236
5751.0,43839.0,3778.0,0.336989907854322,0.674145843957165,0.614902943018159,0.0407424173834314,3351.0,4954.0,75149,18.0769230769231
38.0,43469.0,26.0,0.375374091492091,0.423255813953488,0.727635327635328,0.0944111146195137,19.0,26.0,79350,18.2967032967033
2034.0,20938.0,6768.0,0.645344129554656,0.67964824120603,0.0948745910577972,0.163687676387582,1905.0,3553.0,60653,20.6
67.0,51364.0,214.0,0.48897885739991,0.365313653136531,0.690869086908691,0.148493150684932,104.0,192.0,27938,19.3711843711844
5311.0,20281.0,9081.0,0.525541125541126,0.926409903713893,0.231182795698925,0.3557582668187,3991.0,7042.0,60620,17.1
2633.0,43645.0,1256.0,0.342423575984165,0.515010006671114,0.652141527001862,0.0978203083466241,1452.0,2000.0,77357,20.2258852258852
1388.0,41329.0,2996.0,0.489969135802469,0.533333333333333,0.550724637681159,0.100961538461538,1605.0,2847.0,44446,20.0
2266.0,43147.0,4399.0,0.697271546123863,0.665791776027997,0.472642607683353,0.158351409978308,1882.0,3846.0,98499,17.3199023199023
288.0,28315.0,224.0,0.526223776223776,0.650793650793651,0.325663716814159,0.127450980392157,182.0,293.0,54135,18.0
402.0,42500.0,453.0,0.416131334760885,0.40952380952381,0.52985884907709,0.150157232704403,328.0,663.0,49245,19.3
6101.0,28090.0,2627.0,0.342713567839196,0.738396624472574,0.830188679245283,0.104626334519573,1664.0,2311.0,48126,18.2
6779.0,17708.0,5542.0,0.259358288770053,0.84051724137931,0.230252100840336,0.16894018887723,4143.0,5349.0,10472,14.3894993894994
3949.0,57540.0,2567.0,0.616978609625668,0.451580698835275,0.600371747211896,0.0926811327694005,2974.0,6156.0,32712,19.8595848595849
749.0,66636.0,7183.0,0.903592948002678,0.1875,0.558620689655172,0.0347268303472683,1288.0,5870.0,98109,24.5726495726496
476.0,58321.0,777.0,0.507883260650788,0.18364418938307,0.586760280842528,0.0819548872180451,514.0,1257.0,17368,21.2271062271062
830.0,32566.0,1341.0,0.292700467457749,0.471887550200803,0.373493975903614,0.157780195865071,827.0,1721.0,75418,19.7863247863248
5154.0,94559.0,3318.0,0.842830009496676,0.202459791863765,0.832146490335707,0.0573303401830427,3136.0,4844.0,77581,21.7643467643468
118.0,44449.0,160.0,0.414373947220663,0.364864864864865,0.568588469184891,0.0594277329420396,89.0,231.0,15344,19.8595848595849
2043.0,12775.0,4620.0,0.533251231527094,0.894308943089431,0.42483660130719,0.131612903225806,1843.0,3884.0,45662,20.0
1271.0,49519.0,2756.0,0.564321250888415,0.416808149405772,0.776155717761557,0.028169014084507,1216.0,2720.0,47710,20.9072039072039
5339.0,70911.0,5247.0,0.811690468282962,0.142099056603774,0.776798825256975,0.0317622950819672,3871.0,7216.0,63021,22.4
2884.0,25769.0,3720.0,0.395913154533844,0.565595134665508,0.406779661016949,0.399441340782123,1843.0,2775.0,60636,22.9
1145.0,81750.0,1472.0,0.897536945812808,0.143266475644699,0.891228070175439,0.0740740740740741,586.0,2118.0,15238,24.8901098901099
1237.0,92122.0,871.0,0.797898949474737,0.116319444444444,0.892059553349876,0.0534007869589657,630.0,1415.0,19086,24.5238095238095
1261.0,22143.0,3285.0,0.231222385861561,0.745042492917847,0.280966767371601,0.216315307057745,623.0,1130.0,64127,14.7
586.0,65294.0,493.0,0.520905923344948,0.153846153846154,0.726666666666667,0.0398448519040903,364.0,914.0,54208,23.0
2288.626476761052,94310.0,2396.220623683354,0.761685116851168,0.051948051948052,0.821481481481481,0.0541638456330399,1526.026326828354,3292.0796348264,7009,21.6422466422466
2760.0,45671.0,4699.0,0.544503834534046,0.330724070450098,0.594173441734417,0.111500477859191,2823.0,5243.0,27530,19.1514041514042
5018.0,24583.0,4464.0,0.376288659793814,0.866141732283465,0.24052377670572,0.145261617270399,3232.0,3352.0,10459,15.1953601953602
10214.0,36436.0,4790.0,0.269686411149826,0.971297359357061,0.60836820083682,0.130023640661939,4358.0,5902.0,60639,15.9
3427.0,33935.0,3147.0,0.614517061885483,0.428888888888889,0.575051975051975,0.144416151327756,2323.0,3476.0,28348,19.4200244200244
3757.0,35332.0,6253.0,0.48314606741573,0.463045414069457,0.551155115511551,0.164370982552801,3282.0,7912.0,28655,21.2515262515263
1991.0,61042.0,3162.0,0.783844638333802,0.0762124711316397,0.690984578884935,0.0580246913580247,1553.0,4036.0,65101,23.1
3526.0,88111.0,4024.0,0.775576036866359,0.3718570798412,0.794487427466151,0.0617100371747212,2699.0,5920.0,32708,21.8620268620269
2389.9792221159714,112500.0,2329.706483374186,0.854552621206149,0.190809968847352,0.946835443037975,0.0773939658941845,1564.0439154331982,3439.6652572163603,7666,20.1037851037851
2349.0,54231.0,1637.0,0.524137931034483,0.583473861720067,0.679109834888729,0.0653950953678474,913.0,1367.0,10302,17.9059829059829
1815.0,30571.0,2946.0,0.457021276595745,0.788732394366197,0.340939597315436,0.108333333333333,1548.0,3638.0,33404,17.1733821733822
4477.0,50452.0,5257.0,0.491575091575092,0.625244236029699,0.752173913043478,0.129515418502203,4515.0,6050.0,11354,17.7106227106227
4691.0,41453.0,4021.0,0.415543792107796,0.756016989145823,0.615006150061501,0.0518447070171208,2432.0,4097.0,77080,16.953601953602
2382.0,62288.0,1520.0,0.653869716152747,0.189338235294118,0.775759822090437,0.0535031847133758,1197.0,2933.0,49315,21.4
108.0,46469.0,64.0,0.519044911881751,0.222885572139303,0.464285714285714,0.11509900990099,108.0,54.0,27917,21.8620268620269
4592.0,37593.0,6615.0,0.558481797056545,0.906832298136646,0.468824940047962,0.212796208530806,3390.0,6127.0,10032,14.95115995116
205.0,54513.0,108.0,0.487417218543046,0.350674373795761,0.654008438818565,0.0715520221223643,126.0,239.0,43734,20.0
2461.0,41898.0,1976.0,0.45822102425876,0.645953002610966,0.624613003095975,0.0479704797047971,1365.0,3045.0,33570,17.4908424908425
2688.0,57813.0,2740.0,0.854981742305686,0.160539785946952,0.733639494833525,0.0841288782816229,2099.0,4073.0,60189,22.9
499.0,27576.0,627.0,0.403426791277259,0.452961672473868,0.310463121783877,0.190642458100559,198.0,602.0,17948,18.7851037851038
3523.0,70957.0,3854.0,0.824301581958936,0.124792013311148,0.943785134291068,0.0299777942264989,2361.0,5084.0,41017,25.7
1296.0,45018.0,2213.0,0.516806722689076,0.304086538461538,0.755885997521685,0.116325181758097,880.0,2562.0,62656,21.1
2386.6429482429235,111923.0,2331.8248074103503,0.955151515151515,0.06570623689886623,1.0,0.0276941601444913,1562.7913385639806,3434.982079984964,2116,16.025641025641
371.0,43917.0,372.0,0.509034817100044,0.331521739130435,0.585727525486562,0.0701581027667984,319.0,431.0,71403,22.7
376.0,72909.0,519.0,0.687213448802853,0.175182481751825,0.841626213592233,0.0589872008903728,276.0,862.0,53523,24.3
428.0,39561.0,487.0,0.43258694616484,0.447698744769874,0.673036093418259,0.136516853932584,295.0,716.0,48453,20.1
289.0,63892.0,332.0,0.630342703118983,0.15668202764977,0.777560975609756,0.0372922578029996,231.0,644.0,53560,22.2
2165.8124173602782,72237.0,2476.950006159991,0.713462545835516,0.153731343283582,0.795355587808418,0.0694214876033058,1479.9639393036834,3113.014656603967,7419,22.3504273504273
2308.243524653305,97823.0,2383.3775965867417,0.765417867435158,0.122476446837147,0.879948914431673,0.0643549808992066,1533.386289390807,3320.5916056799256,1007,22.6434676434676
1673.0,38598.0,2499.0,0.597447395653674,0.415735567970205,0.642857142857143,0.0850327048864948,1871.0,2605.0,33314,21.5201465201465
2163.0,22146.0,5074.0,0.339953271028037,0.492857142857143,0.456806282722513,0.182053494391717,1908.0,4440.0,15401,20.1037851037851
814.0,33239.0,2647.0,0.614336492890995,0.530716723549488,0.689059500959693,0.0671834625322997,953.0,3791.0,34613,19.7863247863248
5640.0,37476.0,3475.0,0.59001747912216,0.460229031259672,0.646944713870029,0.0720290408865113,3570.0,5381.0,32837,20.7875457875458
638.0,33047.0,866.0,0.259259259259259,0.860655737704918,0.472684085510689,0.232830820770519,524.0,793.0,48218,15.4
1724.0,43225.0,1380.0,0.588725913143515,0.48854041013269,0.561297416162727,0.142333333333333,1504.0,2731.0,33991,20.8363858363858
1696.0,78636.0,1633.0,0.798762736535662,0.116522530723714,0.892700087950748,0.0465213746856664,1042.0,3046.0,44149,24.0
3288.0,56318.0,3080.0,0.670846394984326,0.133826496301278,0.546875,0.0566541956173169,1882.0,5122.0,53066,23.0
1812.0,63750.0,2423.0,0.686637145089867,0.129560685033507,0.791540785498489,0.0186436098351797,1341.0,2739.0,44087,23.0
211.0,31324.0,288.0,0.490487514863258,0.483516483516484,0.579374275782155,0.166323024054983,199.0,299.0,27890,18.2234432234432
6959.0,39891.0,1803.0,0.267527675276753,0.686789151356081,0.687604224569205,0.127439024390244,3143.0,3270.0,79928,16.0744810744811
2354.0,46439.0,2406.0,0.599386293897034,0.215896885069817,0.522959183673469,0.0738776952986921,1914.0,4053.0,49418,21.4
3172.0,52056.0,4186.0,0.564516129032258,0.490566037735849,0.644518272425249,0.141534391534392,2101.0,5187.0,27909,18.7606837606838
1529.0,59931.0,953.0,0.65876052027544,0.166089965397924,0.794331395348837,0.0276961812840957,850.0,1408.0,43064,23.0
3514.0,37180.0,1162.0,0.502342342342342,0.631728045325779,0.66578073089701,0.048792270531401,1170.0,2308.0,30507,18.7362637362637
7234.0,42028.0,6464.0,0.602251978088862,0.454869358669834,0.51056338028169,0.19139993533786,4038.0,6834.0,27610,18.5653235653236
4492.0,86893.0,5089.0,0.772708304353874,0.437444146559428,0.744854946689809,0.0926684559966097,3519.0,6009.0,75115,17.7106227106227
2396.0,32037.0,7571.0,0.490833333333333,0.343615494978479,0.152230971128609,0.143280632411067,2446.0,6457.0,62704,21.2
251.0,54451.0,178.0,0.45380063723259,0.225469728601253,0.876480541455161,0.0590886329494241,134.0,349.0,17772,21.3492063492064
1427.0,60511.0,1970.0,0.612041210560206,0.195020746887967,0.725180802103879,0.0503548496113552,1181.0,2718.0,16117,20.3968253968254
1387.0,16768.0,3585.0,0.453282828282828,0.993939393939394,0.118122977346278,0.322061191626409,1450.0,2484.0,44104,13.0
2358.0,50222.0,2994.0,0.604626143087682,0.499029126213592,0.651923076923077,0.0428494911622924,1636.0,3426.0,41018,19.1
441.0,59032.0,298.0,0.570247933884298,0.115942028985507,0.655487804878049,0.0525202678886147,223.0,578.0,47136,20.6385836385836
4009.0,74119.0,2986.0,0.716959727736812,0.189073634204276,0.76319350473613,0.0509596293845136,2450.0,5121.0,46385,22.2820512820513
6882.0,52036.0,11533.0,0.693788819875776,0.341254752851711,0.565400843881857,0.0628717077315208,4606.0,9807.0,11235,23.7179487179487
390.0,64904.0,1196.0,0.776674937965261,0.31055900621118,0.806378132118451,0.0619469026548673,304.0,1203.0,15139,21.1050061050061
854.0,32847.0,944.0,0.529926496324816,0.548764629388817,0.494223363286264,0.145778114350625,527.0,974.0,27828,19.2002442002442
4990.0,34725.0,1368.0,0.407732293697206,0.536960378474276,0.624372759856631,0.153326578858494,3582.0,3438.0,33018,19.4200244200244
1680.0,61513.0,840.0,0.565746373420683,0.288888888888889,0.836448598130841,0.0893312914752425,871.0,1783.0,41094,21.9
443.0,54799.0,458.0,0.524919414827672,0.368571428571429,0.680960548885077,0.0958793428494479,390.0,856.0,76023,19.957264957265
632.0,37324.0,603.0,0.476950354609929,0.221917808219178,0.589390962671906,0.0876225490196078,368.0,625.0,63461,21.6
768.0,29294.0,707.0,0.375590265165274,0.801282051282051,0.553057553956835,0.160253287871408,530.0,954.0,28383,14.7557997557998
1865.0,28797.0,2480.0,0.478361223312175,0.520918785890074,0.569012178619756,0.105444785276074,1486.0,3435.0,42503,18.9
795.0,35403.0,1131.0,0.49493873201918,0.390018484288355,0.563250230840258,0.0940420560747664,493.0,1204.0,78957,20.2747252747253
3497.0,39219.0,3245.0,0.51647154914239,0.627054955378112,0.583951762523191,0.173544044483465,2301.0,4107.0,30014,18.2967032967033
1193.0,28981.0,3601.0,0.47027972027972,0.24468085106383,0.256830601092896,0.15719696969697,792.0,1510.0,44103,15.0
2121.0,30830.0,3216.0,0.260578131545874,0.416024653312789,0.666932270916335,0.129335976214073,1738.0,4125.0,47933,22.5360195360195
2260.4976941961995,89267.0,2414.6730480283954,0.961018711018711,0.132663316582915,0.791801510248112,0.0601671309192201,1515.4735224288804,3251.146741160459,2460,26.013431013431
2313.3870833588553,98750.0,2379.9758152458617,0.753289473684211,0.125824693685203,0.751737207833228,0.0697674418604651,1535.3122215050305,3328.0885138574363,8820,25.8424908424908
1972.0,56642.0,2653.0,0.965305384893386,0.88125,0.768895348837209,0.0529824561403509,1492.0,2240.0,43211,14.0
1605.0,66293.0,2361.0,0.6592082616179,0.295238095238095,0.706925675675676,0.05973140910002,1307.0,2769.0,41015,20.7
2513.0,42292.0,1977.0,0.511587685921826,0.177615571776156,0.62187711006077,0.089643880474826,1470.0,3355.0,28112,22.1794871794872
646.0,40962.0,706.0,0.340219496449322,0.484162895927602,0.672373540856031,0.126129666011788,583.0,967.0,30108,18.5409035409035
1609.0,19297.0,2722.0,0.499447513812155,0.529513888888889,0.217479674796748,0.355521936459909,1284.0,3341.0,49017,16.5
1905.0,38649.0,4294.0,0.776,0.184771573604061,0.678217821782178,0.0293663060278207,1664.0,4636.0,49855,21.9
767.0,46641.0,450.0,0.334637114298131,0.190909090909091,0.93504410585405,0.0311418685121107,413.0,799.0,44681,22.0
2197.5923835064086,77944.0,2456.080053690988,0.703565267395055,0.133689839572193,0.847512038523275,0.102249488752556,1491.8848936498896,3159.322838250851,7604,21.8620268620269
436.0,61810.0,931.0,0.414695240745895,0.283150548354935,0.675953079178886,0.0964093864857224,726.0,1236.0,17345,21.3492063492064
6959.0,57792.0,1803.0,0.601294008906815,0.747630331753555,0.74661487236404,0.0753754048483659,3143.0,3270.0,79928,16.4163614163614
364.0,37455.0,609.0,0.488946015424165,0.412921348314607,0.605113636363636,0.101440576230492,208.0,656.0,63361,21.0
549.0,36706.0,1353.0,0.488038277511962,0.33147113594041,0.788706739526412,0.0936675461741425,557.0,1217.0,16866,19.6398046398046
2532.0,31269.0,2792.0,0.46751269035533,0.444989488437281,0.589812332439678,0.101628664495114,1722.0,4473.0,65536,21.5
848.0,33021.0,1359.0,0.583616093068347,0.449664429530201,0.441334768568353,0.113013698630137,638.0,1704.0,48661,19.7
452.0,46852.0,429.0,0.538817310868847,0.501818181818182,0.607214428857715,0.122352941176471,308.0,730.0,49045,19.4
769.0,61424.0,1224.0,0.601900237529691,0.396959459459459,0.623188405797101,0.133960047003525,412.0,1222.0,70775,20.5
1096.0,63861.0,900.0,0.486564576711933,0.186781609195402,0.790069138906348,0.132563942607611,701.0,1084.0,46341,21.3443223443223
976.0,37105.0,1986.0,0.479654747225647,0.367205542725173,0.234666666666667,0.0879689521345408,1163.0,2634.0,16323,18.8095238095238
2688.0,27868.0,6876.0,0.535993061578491,0.994140625,0.085224128389596,0.263397947548461,2668.0,4404.0,19139,13.7057387057387
633.0,75556.0,588.0,0.607081174438687,0.401084010840108,0.660015349194167,0.0754778101716877,423.0,1152.0,98589,20.3724053724054
9027.0,47625.0,11428.0,0.653976311336717,0.99364406779661,0.175298804780877,0.145116279069767,6763.0,9117.0,10467,17.026862026862
2380.0,36205.0,4225.0,0.465341959334566,0.551495016611296,0.613333333333333,0.05141065830721,2217.0,5394.0,37643,17.5
1230.0,39428.0,1235.0,0.431226765799257,0.465553235908142,0.463045414069457,0.0787576261785912,849.0,2274.0,19956,16.1648351648352
654.0,50258.0,558.0,0.517348524080787,0.3225,0.75965250965251,0.111826697892272,408.0,956.0,45335,21.0
113.0,63378.0,127.0,0.406183368869936,0.108333333333333,0.897350993377483,0.0277008310249307,42.0,156.0,65085,22.8
676.0,85529.0,1115.0,0.784860557768924,0.139381985535832,0.856232294617564,0.046186895810956,536.0,1562.0,32561,24.6214896214896
1118.0,42979.0,470.0,0.536483445837351,0.375537799631223,0.560511643161692,0.0919780011378722,751.0,1560.0,32908,21.5445665445665
1164.0,72779.0,988.0,0.779507785032647,0.194852941176471,0.820079522862823,0.045079980610761,625.0,1500.0,48160,20.1
548.0,26530.0,411.0,0.462949894142555,0.47232794460449756,0.824228028503563,0.168347556245151,173.0,392.0,27209,18.6385836385836
655.0,44231.0,1031.0,0.523613963039014,0.357043235704324,0.673708920187793,0.01323706377858,587.0,1370.0,15825,21.031746031746
2838.0,54388.0,5178.0,0.691655510932619,0.231783483691881,0.959677419354839,0.0247030878859857,2582.0,5244.0,44134,22.0
2350.317785354471,105391.0,2355.6998589761797,0.851273623664749,0.0951760104302477,0.865638766519824,0.050174520069808,1549.1650813220056,3381.975739910912,1519,23.3028083028083
2518.0,35060.0,3330.0,0.550889679715302,0.377427184466019,0.704225352112676,0.119491525423729,1699.0,4374.0,40701,20.4
2189.0,29500.0,4433.0,0.404683840749415,0.820855614973262,0.333902647309991,0.200934579439252,1585.0,3077.0,63118,17.2
434.0,40435.0,438.0,0.375619425173439,0.796923076923077,0.280733944954128,0.164161849710983,262.0,429.0,70788,18.9
3011.0,63324.0,2741.0,0.752757352941177,0.205284552845528,0.721978021978022,0.0516194331983806,2106.0,3845.0,62269,23.1
139.0,39082.0,152.0,0.544651162790698,0.450704225352113,0.585339168490153,0.0433212996389892,127.0,236.0,62932,17.8
2569.5355682022996,144762.0,2211.706411614203,0.887088856161021,0.112,0.92680608365019,0.0196390658174098,1631.3875917672096,3701.3818935646677,1845,23.3760683760684
434.0,43856.0,379.0,0.556112610875434,0.378504672897196,0.582388840453357,0.126801152737752,213.0,719.0,49454,19.2
952.0,78750.0,2661.0,0.823510971786834,0.505434782608696,0.774628879892038,0.0470715055695293,1059.0,3160.0,32804,20.8119658119658
1487.0,34826.0,1490.0,0.54875043998592,0.556818181818182,0.572900158478605,0.042862203329791,744.0,2081.0,75751,20.3724053724054
1287.0,67318.0,3726.0,0.890329751759911,0.26857722064739314,0.852684144818976,0.0373768263676521,904.0,3059.0,45208,16.0
1986.3657956596278,39906.0,2595.1633319507587,0.383592859855678,0.888142292490119,0.41530612244898,0.122356495468278,1412.6615253480156,2850.707002760925,7087,17.4175824175824
4287.0,64375.0,5961.0,0.745489078822412,0.452205882352941,0.75,0.0372285418821096,3303.0,8096.0,27284,20.3968253968254
2087.0,59375.0,1551.0,0.361741263028817,0.851772287862513,0.720556745182013,0.0914804469273743,1217.0,1252.0,77013,15.1465201465201
1148.0,17500.0,613.0,0.223642172523962,0.92274678111588,0.494423791821561,0.307958477508651,523.0,809.0,78538,15.8302808302808
3747.0,45402.0,1595.0,0.654227405247813,0.120967741935484,0.610608020698577,0.0821256038647343,2127.0,3268.0,46074,22.8754578754579
2536.0,49902.0,5289.0,0.444022114720111,0.308252427184466,0.656528189910979,0.102012166588676,2288.0,5652.0,46902,20.9267399267399
1952.1519815098895,33814.0,2617.445467506005,0.438745019920319,0.472081218274112,0.449843260188088,0.106111111111111,1399.8248959108726,2801.2757474177924,1570,19.981684981685
2137.232955877759,67115.0,2495.683427998627,0.723888888888889,0.0609137055837563,0.801242236024845,0.149643705463183,1469.2438734097543,3071.459654003522,7470,23.1562881562882
950.0,32176.0,1802.0,0.335588633288227,0.393285371702638,0.491279069767442,0.117845117845118,707.0,1602.0,15906,21.0561660561661
2899.0,115765.0,3407.0,0.894388630237687,0.067953667953668,0.915803692030617,0.0488133764832794,1584.0,4700.0,49546,23.6
231.0,50417.0,250.0,0.582883577486507,0.335135135135135,0.788265306122449,0.105646630236794,81.0,312.0,77664,20.1282051282051
2013.0,63483.0,2818.0,0.719877206446662,0.196637799286806,0.768115942028985,0.0840404699738903,1234.0,6413.0,34119,22.3260073260073
1041.0,99352.0,533.0,0.842415827837556,0.0591016548463357,0.858718125430737,0.0273064687168611,808.0,1517.0,43023,25.0
1049.0,36188.0,1021.0,0.49155069582505,0.389024390243902,0.544378698224852,0.19368520263902,759.0,1738.0,38340,19.7
2429.8585699409978,119688.0,2303.4154638466616,0.916287878787879,0.0281481481481481,0.926811594202899,0.049636803874092,1578.9982144520689,3497.9640306743713,1982,24.8656898656899
4158.0,42500.0,4285.0,0.678332092330603,0.19390243902439,0.621621621621622,0.0706287683031869,2807.0,5923.0,54115,24.2
2536.0,77545.0,2357.0,0.764584408879711,0.3018929164181,0.758965804837364,0.0525511762908646,1786.0,2650.0,32809,19.4688644688645
6289.0,28710.0,2794.0,0.317332474226804,0.845262096774194,0.659,0.088379705400982,2863.0,3660.0,78586,17.4908424908425
2136.0,27917.0,6119.0,0.634508348794063,0.747404844290657,0.67,0.0863586358635864,2164.0,5614.0,30605,18.8827838827839
1017.0,98140.0,8694.0,0.963706351388507,0.834905660377358,0.434599156118143,0.00967067433350758,1355.0,5683.0,75204,17.1489621489621
511.0,44918.0,754.0,0.411562284927736,0.432576769025367,0.775351014040562,0.0641221374045802,496.0,1032.0,41040,19.5
1990.579437776038,40733.0,2592.1447306992673,0.545593285005723,0.400903444381705,0.46866485013624,0.0737600678253497,1414.2360248591901,2857.3981703487143,7601,20.2991452991453
1817.0,56170.0,2375.0,0.656215005599104,0.152466367713004,0.76062091503268,0.110823630875377,1250.0,3004.0,48182,20.6
2382.0,31516.0,3121.0,0.589358010410642,0.371335504885993,0.301440329218107,0.0833927298645759,1335.0,3644.0,32773,23.1562881562882
975.0,52123.0,1301.0,0.544564929912722,0.38442521631644,0.688149688149688,0.125309405940594,493.0,1177.0,44707,20.0
205.0,47813.0,318.0,0.478730587440918,0.191256830601093,0.793269230769231,0.044903777619387,155.0,516.0,54466,20.2
1465.0,65287.0,980.0,0.67868710861585,0.137575236457438,0.729341909945571,0.0904109589041096,800.0,1938.0,62294,21.5
1115.0,34643.0,1524.0,0.431871758604432,0.354896675651393,0.54467680608365,0.111947791164659,655.0,1604.0,47371,19.7912087912088
728.0,39750.0,1291.0,0.509674582233949,0.672913117546848,0.473856209150327,0.0642648490749757,525.0,1381.0,28425,19.1269841269841
1136.0,38654.0,881.0,0.553782810087494,0.262435677530017,0.648300117233294,0.0647748303516348,517.0,1374.0,17844,21.9352869352869
1046.0,44490.0,1166.0,0.464867180805484,0.509933774834437,0.663241106719368,0.0664556962025316,683.0,1607.0,78336,19.5665445665446
3010.0,26604.0,3809.0,0.539662447257384,0.518912529550827,0.387523629489603,0.158737635421573,2686.0,5675.0,28092,20.030525030525
280.0,52717.0,440.0,0.511871508379888,0.25,0.79607250755287,0.11304347826087,210.0,414.0,61531,20.0
2281.608912363824,93040.0,2400.8714069594193,0.775267538644471,0.127350427350427,0.872045220966084,0.0606209955643174,1523.3962450753797,3281.7872828047093,2081,22.6190476190476
2662.0,50749.0,2673.0,0.57582357745712,0.0593220338983051,0.46991622239147,0.0684892086330935,2037.0,3578.0,18015,21.2759462759463
2361.0,43043.0,4575.0,0.675817976682964,0.412456747404844,0.520547945205479,0.145658263305322,2527.0,5499.0,15235,18.5897435897436
2356.0,45272.0,3824.0,0.567369093231162,0.465807730426165,0.517801374141162,0.09534706331045,1747.0,5456.0,28451,19.5421245421245
