four_people,median_income,one_person,percent_college,percent_lunch,percent_married,rate_unemployment,three_people,total_estimate,two_people,zip_code,average_act
1964.0,38965.0,3088.0,0.494655729555058,0.355981416957027,0.6535654126895,0.0386111942532176,1789.0,10480.0,3639.0,37801,20.7
826.0,42861.0,1213.0,0.572327044025157,0.256756756756757,0.597203728362184,0.0469255663430421,614.0,4415.0,1762.0,17702,21.7887667887668
829.0,46723.0,1162.0,0.536876355748373,0.700305810397553,0.150306748466258,0.118141097424412,579.0,3960.0,1390.0,77563,18.2722832722833
109.0,42000.0,116.0,0.552894211576846,0.124087591240876,0.673773987206823,0.051063829787234,34.0,487.0,228.0,63469,24.0
3042.0,56543.0,3844.0,0.842105263157895,0.779896907216495,0.677333333333333,0.0988719309887193,1987.0,12754.0,3881.0,78210,17.2710622710623
716.0,48884.0,890.0,0.390364422483014,0.440336134453782,0.657534246575342,0.106976744186047,399.0,2873.0,868.0,19137,19.1025641025641
950.0,44722.0,5691.0,0.724189902034665,0.341274951706375,0.587822014051522,0.0506950122649223,877.0,12315.0,4797.0,33707,18.3943833943834
2077.0,50000.0,6075.0,0.68705035971223,0.691169671752196,0.517412935323383,0.13193588162762,1253.0,12737.0,3332.0,46201,19.6764346764347
621.0,41011.0,3370.0,0.494128698919681,0.37041564792176,0.356955380577428,0.243876464323749,869.0,6992.0,2132.0,60130,22.6
3625.0,50353.0,8457.0,0.557191948944526,0.598975016015375,0.603421461897356,0.107461285781323,4126.0,25857.0,9649.0,78745,18.0769230769231
284.0,45750.0,286.0,0.919125683060109,0.805785123966942,0.723507917174178,0.0799047942876573,279.0,1320.0,471.0,49111,17.1
764.0,40350.0,1006.0,0.513408093612872,0.457920792079208,0.444444444444444,0.131746952988973,474.0,3227.0,983.0,65453,20.7
4847.0,81394.0,5703.0,0.640555719775347,0.0717619603267211,0.808798646362098,0.0809265944645006,3353.0,21828.0,7925.0,44077,22.0
2131.0,73317.0,2564.0,0.735005658242173,0.191460674157303,0.811355311355311,0.0288611544461778,1467.0,9873.0,3711.0,76712,22.6190476190476
401.0,44848.0,510.0,0.559351476548929,0.368038740920097,0.711538461538462,0.113716295427902,177.0,1641.0,553.0,62690,19.9
2084.0,53924.0,1589.0,0.584756248453353,0.30475302889096,0.623459832429768,0.110504420176807,1595.0,7417.0,2149.0,70785,20.2
3760.0,53539.0,2128.0,0.486213687838503,0.534436191762323,0.710180915218163,0.0994736842105263,2296.0,11649.0,3465.0,77041,20.5433455433455
144.0,37247.0,153.0,0.514453961456103,0.317880794701987,0.848515864892528,0.0613650594865373,75.0,618.0,246.0,64762,20.4
75.0,62212.0,140.0,0.565414775072224,0.199134199134199,0.825027685492802,0.0714681440443213,83.0,662.0,364.0,27929,22.0573870573871
4331.0,37639.0,7124.0,0.633504492939666,0.580524344569288,0.493610223642172,0.167687595712098,3293.0,23323.0,8575.0,48103,17.0
503.0,38854.0,439.0,0.365079365079365,0.335839598997494,0.70920245398773,0.119543317662861,213.0,1863.0,708.0,47452,21.4957264957265
868.0,59650.0,734.0,0.567753001715266,0.238471673254282,0.71966842501884,0.0648838228846997,602.0,3078.0,874.0,77611,20.5921855921856
2274.0,50379.0,3725.0,0.698406211687781,0.588660366870484,0.675324675324675,0.123248145094806,1935.0,11500.0,3566.0,60438,18.0
2748.0,35594.0,2529.0,0.401671799384074,0.998277841561424,0.705834018077239,0.153135634419057,1299.0,8973.0,2397.0,30297,18.4188034188034
1464.0,54102.0,2637.0,0.821172501054407,0.241830065359477,0.726361031518625,0.0565008025682183,1084.0,8120.0,2935.0,45056,23.0
175.0,32303.0,278.0,0.382826475849732,0.736280487804878,0.461426491994178,0.140529531568228,95.0,769.0,221.0,70086,18.1
1320.0,28357.0,2808.0,0.462098642833499,0.621794871794872,0.568862275449102,0.137269938650307,896.0,7107.0,2083.0,48030,19.1
6054.0,17366.0,4737.0,0.380859375,0.520880107768298,0.403895438236802,0.118203309692671,3980.0,20766.0,5995.0,78501,20.7387057387057
242.0,30660.0,585.0,0.423994038748137,0.628378378378378,0.522024367385192,0.121590909090909,315.0,1741.0,599.0,75966,16.3919413919414
693.0,25180.0,1192.0,0.513429106808245,0.509234828496042,0.544401544401544,0.160152931180969,720.0,3962.0,1357.0,28320,17.1489621489621
7352.0,28832.0,4914.0,0.528460997891778,0.751046025104602,0.318627450980392,0.117859725234996,3928.0,22038.0,5844.0,10469,17.4175824175824
1230.0,47083.0,1863.0,0.646396396396396,0.51063829787234,0.290763968072976,0.196479738027016,727.0,5193.0,1373.0,60471,19.3
710.0,28555.0,5322.0,0.692132269099202,0.255014326647564,0.794117647058823,0.123825317855169,513.0,9336.0,2791.0,46202,21.8888888888889
1822.0,33488.0,4797.0,0.897406340057637,0.162576687116564,0.602564102564103,0.0512143611404435,2474.0,14322.0,5229.0,53211,24.9
2046.8300628546403,91970.0,2568.1228805068026,0.687266915290357,0.0637837837837838,0.758990536277602,0.0732113144758735,1441.0497238111027,9012.283101545028,2956.2804343756375,1887,22.6190476190476
2046.830062865004,96477.0,2568.1228805096866,0.749625187406297,0.0975609756097561,0.416083916083916,0.0,1441.0497237991938,9012.283101544075,2956.2804343720813,2554,21.5934065934066
312.0,34916.0,771.0,0.519693654266958,0.46,0.595141700404858,0.0899357601713062,340.0,2304.0,881.0,43793,22.0
2371.0,32746.0,3253.0,0.544479495268139,0.445958219800182,0.653288740245262,0.156847742922724,1928.0,11307.0,3755.0,76543,19.7619047619048
5471.0,51410.0,8301.0,0.615514333895447,0.739178690344062,0.327586206896552,0.185919682697075,4408.0,24731.0,6551.0,11213,16.2454212454212
2046.8300628750121,76338.0,2568.122880544051,0.672912205567452,0.438879456706282,0.683752417794971,0.0891089108910891,1441.0497237562602,9012.283101543138,2956.2804343670873,1089,21.2515262515263
1094.0,33042.0,1767.0,0.353623188405797,0.54083885209713,0.487320837927233,0.133248730964467,754.0,5947.0,2332.0,44030,20.0
2505.0,42341.0,3100.0,0.516386182462356,0.453908984830805,0.626548672566372,0.0401985111662531,1944.0,11780.0,4231.0,45365,22.0
389.0,61543.0,434.0,0.603402646502836,0.195035460992908,0.732739420935412,0.0683039140445127,196.0,1763.0,744.0,61063,21.0
2046.8300628673642,60721.0,2568.122880590747,0.724002248454188,0.186,0.852359208523592,0.0524672079950031,1441.0497237170518,9012.28310154256,2956.2804343667854,1360,21.6910866910867
272.0,37768.0,514.0,0.477180820335066,0.311827956989247,0.565807327001357,0.0756183745583039,222.0,1608.0,600.0,15314,20.2747252747253
1834.0,157109.0,2998.0,0.955642530984997,0.0426327599102468,0.784667418263811,0.035548686244204,1006.0,8982.0,3144.0,48009,25.0
728.0,39750.0,1291.0,0.509674582233949,0.672913117546848,0.473856209150327,0.0642648490749757,525.0,3925.0,1381.0,28425,19.1269841269841
236.0,43147.0,669.0,0.581832419733751,0.280155642023346,0.576492537313433,0.0332778702163062,271.0,2060.0,884.0,54552,21.9
1497.0,47152.0,3714.0,0.706921944035346,0.154005167958656,0.606060606060606,0.0898876404494382,1497.0,10775.0,4067.0,44143,23.0
10017.0,39572.0,3925.0,0.228205891103838,0.872607655502392,0.625666074600355,0.0620858039762818,3605.0,23352.0,5805.0,75217,15.4639804639805
642.0,39591.0,956.0,0.336288088642659,0.412780656303972,0.719235364396655,0.0519143413367943,516.0,3330.0,1216.0,44683,19.0
2144.0,66944.0,1728.0,0.585762064022934,0.12962962962963,0.822170900692841,0.102983638113571,1895.0,8762.0,2995.0,60051,20.7
3449.0,70365.0,1917.0,0.664921465968586,0.174817313097246,0.663329161451815,0.0756663800515907,2273.0,11236.0,3597.0,98258,22.960927960928
612.0,61824.0,462.0,0.700208188757807,0.147916666666667,0.60302677532014,0.0837056195626616,378.0,2348.0,896.0,65010,22.0
6525.0,60291.0,3370.0,0.7553316147176,0.302166476624857,0.848110644603606,0.129051839261867,4204.0,20361.0,6262.0,30052,21.1538461538462
437.0,60972.0,389.0,0.717647058823529,0.103125,0.866481223922114,0.054655107425556,134.0,1422.0,462.0,61568,22.9
2057.0,44893.0,2332.0,0.65975696926376,0.280851063829787,0.779359430604982,0.0518300828212664,1186.0,8795.0,3220.0,37615,20.0
2662.0,42996.0,5345.0,0.708654670094259,0.544767441860465,0.645161290322581,0.0325688073394495,2125.0,15510.0,5378.0,61201,17.6
2017.0,27604.0,5786.0,0.401037805782061,0.434876676763306,0.0755336617405583,0.198585418933623,1721.0,12651.0,3127.0,19141,24.7191697191697
186.0,53155.0,83.0,0.616209773539928,0.645161290322581,0.648451730418944,0.169186465082793,160.0,689.0,260.0,45418,17.0
3847.0,62194.0,7901.0,0.667246376811594,0.148342977380326,0.744047619047619,0.0363761153054221,3332.0,24641.0,9561.0,15601,22.2527472527473
2046.830062854825,77917.0,2568.1228805141513,0.633620689655172,0.138738738738739,0.765811965811966,0.0600324499729584,1441.0497238036112,9012.283101544355,2956.280434374605,2748,22.0818070818071
3356.0,74167.0,5054.0,0.85505193578848,0.160734787600459,0.711764705882353,0.058641975308642,2923.0,17145.0,5812.0,98501,24.6214896214896
1455.0,18438.0,2383.0,0.403106009453072,0.694055944055944,0.372405372405372,0.30226904376013,1255.0,7889.0,2796.0,48458,17.4
2748.0,34977.0,2801.0,0.487903225806452,0.681858802502234,0.339731285988484,0.102491772449459,2306.0,11383.0,3528.0,32807,18.3455433455433
1169.0,47360.0,1480.0,0.567409144196952,0.323110624315444,0.74868073878628,0.037084811351177,583.0,5704.0,2472.0,47601,19.7472527472527
1385.0,42798.0,2300.0,0.48590021691974,0.996192893401015,0.347938144329897,0.0812146892655367,939.0,6944.0,2320.0,16508,24.5238095238095
5452.0,65252.0,3319.0,0.624671385237614,0.474135690148167,0.689670138888889,0.0465431540894713,3174.0,16858.0,4913.0,77089,19.8595848595849
281.0,41688.0,301.0,0.361516034985423,0.421875,0.732777777777778,0.0921942224953903,316.0,1561.0,663.0,65633,18.7
321.0,37643.0,404.0,0.411018628616726,0.530413625304136,0.70234375,0.15922619047619,239.0,1578.0,614.0,49336,18.6
1072.0,51934.0,1790.0,0.481444991789819,0.340686274509804,0.722117202268431,0.0672033601680084,917.0,6631.0,2852.0,44089,23.0
582.0,41250.0,837.0,0.634959634959635,0.356020942408377,0.737103174603175,0.0931145201569747,532.0,3316.0,1365.0,28754,21.6422466422466
1754.0,34171.0,3247.0,0.484018264840183,0.575,0.607594936708861,0.177809388335704,1443.0,8975.0,2531.0,27203,19.957264957265
737.0,63208.0,1150.0,0.728300363342753,0.226973684210526,0.745689655172414,0.0583333333333333,823.0,4990.0,2280.0,33776,22.1550671550672
950.0,32176.0,1802.0,0.335588633288227,0.393285371702638,0.491279069767442,0.117845117845118,707.0,5061.0,1602.0,15906,21.0561660561661
2509.0,50773.0,4204.0,0.530878404296126,0.281553398058252,0.601931330472103,0.10298572046733,2425.0,14057.0,4919.0,44095,21.0
1225.0,105427.0,15067.0,0.901113889520346,0.998248686514886,0.718260869565217,0.0994300189993667,2041.0,26699.0,8366.0,10003,18.8339438339438
2278.0,39830.0,3382.0,0.609293873312565,0.716535433070866,0.362796833773087,0.199795866292422,1783.0,9900.0,2457.0,30088,17.2222222222222
1182.0,18554.0,5306.0,0.579302587176603,0.700251889168766,0.0627118644067797,0.316602316602317,954.0,9849.0,2407.0,48214,13.4
2046.8300628747193,23067.0,2568.1228805191718,0.334097859327217,0.76865671641791,0.363095238095238,0.235023041474654,1441.0497237810384,9012.283101544403,2956.280434369349,2121,14.1452991452991
2046.8300628626712,112778.0,2568.1228805333635,0.849273910866299,0.0285053929121726,0.874135546334716,0.0345016429353779,1441.0497237778334,9012.283101544144,2956.2804343717094,7045,24.4993894993895
925.0,30869.0,1968.0,0.56664265129683,0.381127450980392,0.47463456577816,0.102774521297382,1249.0,6352.0,2210.0,54603,22.5
1012.0,27113.0,1668.0,0.430086149768058,0.587739463601533,0.394195888754534,0.126190476190476,908.0,5145.0,1557.0,76309,20.4456654456654
1296.0,59427.0,995.0,0.639270771069934,0.354219948849105,0.678660669665167,0.0527983104540655,906.0,5137.0,1940.0,31032,19.5421245421245
2699.0,19014.0,3500.0,0.344961240310078,0.241502683363148,0.263910969793323,0.178423236514523,2142.0,12449.0,4108.0,28052,22.9365079365079
844.0,52569.0,533.0,0.562763466042155,0.411764705882353,0.752390538500252,0.131147540983607,335.0,2545.0,833.0,48048,17.3
3427.0,33935.0,3147.0,0.614517061885483,0.428888888888889,0.575051975051975,0.144416151327756,2323.0,12373.0,3476.0,28348,19.4200244200244
663.0,39511.0,890.0,0.409405255878285,0.427956989247312,0.372093023255814,0.121141975308642,426.0,3358.0,1379.0,47394,20.3333333333333
3994.0,59792.0,8691.0,0.66793893129771,0.508189050070192,0.845553822152886,0.050035739814153,2872.0,22706.0,7149.0,46227,19.4761904761905
7624.0,17664.0,7938.0,0.38590391908976,0.937293729372937,0.195767195767196,0.211817168338907,5720.0,27338.0,6056.0,10453,14.1452991452991
459.0,39079.0,717.0,0.592379583033789,0.292011019283747,0.527670527670528,0.07,262.0,2148.0,710.0,62681,19.1
7352.0,28832.0,4914.0,0.528460997891778,0.604554865424431,0.318627450980392,0.117859725234996,3928.0,22038.0,5844.0,10469,17.7594627594628
1307.0,44851.0,1097.0,0.49855421686747,0.189456342668863,0.541103603603604,0.116625310173697,928.0,4839.0,1507.0,30110,21.1782661782662
825.0,52131.0,432.0,0.392693014705882,0.553359683794466,0.711191335740072,0.104270109235353,467.0,2404.0,680.0,76084,19.4444444444444
2158.0,36714.0,3556.0,0.64044289044289,0.48512173128945,0.440191387559809,0.021505376344086,1664.0,11655.0,4277.0,77304,19.8840048840049
767.0,25747.0,1370.0,0.50471293916024,0.496951219512195,0.420321637426901,0.245283018867925,659.0,5014.0,2218.0,27932,18.4676434676435
4872.0,50383.0,2012.0,0.311933534743202,0.692280945757997,0.578394598649662,0.137346333192031,1568.0,10950.0,2498.0,77502,17.8083028083028
2046.83006286815,25548.0,2568.122880534846,0.402008032128514,0.590814196242171,0.50886524822695,0.144250513347023,1441.0497237713378,9012.283101543413,2956.2804343694493,79998,22.3748473748474
2842.0,109167.0,4663.0,0.898148148148148,0.140707298720843,0.949206349206349,0.039568345323741,1984.0,13854.0,4365.0,63119,23.1
4680.0,51607.0,7416.0,0.495910330202969,0.225375626043406,0.778704297626684,0.0873347251217815,3872.0,24590.0,8622.0,43055,22.0
185.0,46591.0,133.0,0.282673478075777,0.540772532188841,0.848982785602504,0.0512273212379936,167.0,649.0,164.0,77951,17.3687423687424
2399.0,58464.0,1196.0,0.658221434000507,0.18187186300561,0.751842751842752,0.0618876941457587,1467.0,7956.0,2894.0,77385,20.8363858363858
548.0,26530.0,411.0,0.462949894142555,0.48068166040645105,0.824228028503563,0.168347556245151,173.0,1524.0,392.0,27209,18.6385836385836
68.0,40469.0,94.0,0.35081466395112,0.376068376068376,0.865853658536585,0.127853881278539,91.0,409.0,156.0,43779,21.0
901.0,40289.0,2073.0,0.486693548387097,0.277227722772277,0.590975254730713,0.0684803001876173,695.0,5836.0,2167.0,44875,22.0
2167.0,101250.0,1646.0,0.794853963838665,0.0482093663911846,0.963350785340314,0.0775305096913137,1357.0,7978.0,2808.0,19006,24.0598290598291
3835.0,77531.0,3900.0,0.757964418700869,0.480668756530825,0.62597200622084,0.0384456386936751,2253.0,15084.0,5096.0,49508,18.8
2046.830062902759,43295.0,2568.12288058641,0.62111801242236,0.842253521126761,0.148351648351648,0.0944363103953148,1441.049723690059,9012.283101541163,2956.2804343565963,7712,14.1452991452991
2679.0,66711.0,2088.0,0.793788024335575,0.126696832579186,0.969642857142857,0.0255681818181818,1612.0,9445.0,3066.0,43054,24.0
1898.0,48447.0,5766.0,0.626993865030675,0.767272727272727,0.504237288135593,0.121045392022008,1506.0,13096.0,3926.0,30344,18.2967032967033
458.0,31056.0,494.0,0.439189189189189,0.944444444444444,0.195979899497487,0.115986099044309,386.0,2261.0,923.0,45416,16.0
185.0,45313.0,167.0,0.274298056155508,0.416282642089094,0.530759951749095,0.0858652575957728,120.0,591.0,119.0,40050,18.5
410.0,46285.0,713.0,0.547318611987382,0.408602150537634,0.515853658536585,0.0573770491803279,218.0,2253.0,912.0,54829,21.1
3281.0,24266.0,7405.0,0.75896531452087,0.257375381485249,0.643463497453311,0.0868296242247355,2983.0,21053.0,7384.0,77840,24.2796092796093
505.0,42795.0,843.0,0.581829760135852,0.479224376731302,0.571643286573146,0.106382978723404,435.0,2969.0,1186.0,98620,23.6691086691087
1445.0,49688.0,3028.0,0.6772030651341,0.428237129485179,0.578152753108348,0.00972447325769854,1353.0,8541.0,2715.0,71303,19.6
2902.0,40603.0,3445.0,0.590032154340836,0.148725751236211,0.64,0.0295404814004376,2487.0,14081.0,5247.0,75075,25.3052503052503
843.0,23385.0,1621.0,0.303016241299304,0.491071428571429,0.571798188874515,0.125644329896907,777.0,5297.0,2056.0,37854,18.5
2046.830062883565,52500.0,2568.122880602275,0.682912154031288,0.543478260869565,0.770901194353963,0.0865895592372616,1441.0497236912577,9012.283101541498,2956.2804343610665,78364,18.5409035409035
372.0,31686.0,476.0,0.532370749883558,0.454545454545455,0.808181818181818,0.0676650027731558,256.0,1843.0,739.0,65791,21.2
2334.0,49427.0,2448.0,0.656727828746177,0.364532019704433,0.589779985805536,0.0746606334841629,1529.0,9490.0,3179.0,70634,20.1
1063.0,41587.0,1381.0,0.446697450311183,0.285968028419183,0.6828125,0.063953488372093,695.0,4877.0,1738.0,53963,20.7
2007.0,50825.0,2705.0,0.644948755490483,0.45016077170418,0.682852807283763,0.125822368421053,1556.0,9573.0,3305.0,28152,19.9328449328449
178.0,70851.0,223.0,0.669127225358228,0.263345195729537,0.71147880041365,0.0486111111111111,191.0,884.0,292.0,61843,21.8
2546.0,32252.0,3820.0,0.456926952141058,0.772435897435897,0.173026315789474,0.274711946634324,1888.0,11597.0,3343.0,19138,14.6825396825397
2983.0,80950.0,1160.0,0.541388382918438,0.271865889212828,0.729706390328152,0.0634776694627069,1525.0,8113.0,2445.0,75189,19.8840048840049
236.0,50662.0,285.0,0.54487917146145,0.364912280701754,0.764842840512224,0.110490378646803,163.0,1077.0,393.0,62468,18.6
731.0,33965.0,1328.0,0.672645739910314,0.428940568475452,0.609605911330049,0.0778045838359469,568.0,3838.0,1211.0,62832,20.0
1619.0,105000.0,3882.0,0.91339648173207,0.508771929824561,1.0,0.0145348837209302,1278.0,11140.0,4361.0,37205,19.0
2046.830062871727,125034.0,2568.1228805573387,0.960627293960627,0.0505689001264222,0.91459528362014,0.0247242297451502,1441.0497237462266,9012.28310154352,2956.2804343678904,2494,25.7203907203907
30.0,48235.0,29.0,0.475933908045977,0.384384384384384,0.841759684832567,0.0807192042846213,15.0,120.0,46.0,45358,23.0
305.0,46389.0,357.0,0.601518026565465,0.29940119760479,0.704156479217604,0.0705045278137128,152.0,1438.0,624.0,61085,20.0
3145.0,38770.0,3040.0,0.564392410173597,0.684090909090909,0.42901878914405,0.0874200426439232,2053.0,11236.0,2998.0,98168,18.003663003663
441.0,59911.0,913.0,0.732471068754255,0.286195286195286,0.906849315068493,0.132692307692308,207.0,3296.0,1735.0,98239,21.2026862026862
2252.0,62679.0,2733.0,0.644722814498934,0.382693197593707,0.594488188976378,0.0963888134672821,1467.0,9778.0,3326.0,53144,20.4
1542.0,54081.0,2621.0,0.562751407884151,0.309548793284365,0.749277456647399,0.0383184523809524,1125.0,9050.0,3762.0,78624,21.959706959707
78.0,45865.0,54.0,0.531274131274131,0.380697050938338,0.721755368814192,0.0368530020703934,66.0,313.0,115.0,65262,20.4
2536.0,37083.0,2343.0,0.555332798716921,0.55609756097561,0.425,0.0765895953757225,1814.0,10101.0,3408.0,76705,18.980463980464
6650.0,42000.0,4720.0,0.609090909090909,0.795580110497238,0.550632911392405,0.093984962406015,3024.0,18390.0,3996.0,11432,16.6361416361416
3111.0,55050.0,9145.0,0.741927083333333,0.774244833068362,0.457215836526181,0.0866790747141718,4009.0,24510.0,8245.0,11238,15.8302808302808
187.0,46144.0,251.0,0.465915826911678,0.397810218978102,0.704156479217604,0.0987341772151899,103.0,804.0,263.0,60938,19.1
308.0,41683.0,768.0,0.602021478205938,0.92836676217765,0.556338028169014,0.0957602339181287,290.0,2021.0,655.0,16121,14.2185592185592
2046.830062878912,26276.0,2568.122880551246,0.467792370231395,0.531675547661338,0.127882599580713,0.198027937551356,1441.049723746011,9012.283101544397,2956.2804343673356,2121,23.5225885225885
551.0,44253.0,611.0,0.422374429223744,0.532663316582915,0.659128978224456,0.109694862881421,254.0,2255.0,839.0,65556,20.1
3129.0,144833.0,3093.0,0.926470588235294,0.0259017187121762,0.953253895508708,0.0351906158357771,2483.0,14205.0,5500.0,77381,24.4505494505495
7197.0,36481.0,7045.0,0.431626056688215,0.854291417165669,0.357206012378426,0.193743693239152,5142.0,25557.0,6173.0,10468,14.8290598290598
934.0,37279.0,2104.0,0.673180263800684,0.584664536741214,0.420624151967436,0.0367114788004137,843.0,6068.0,2187.0,75244,19.3223443223443
4371.0,75483.0,3671.0,0.767025089605735,0.130369253956292,0.8555,0.0955503512880562,2819.0,16780.0,5919.0,63026,22.8
1756.0,40238.0,2058.0,0.771074380165289,0.110410094637224,0.638364779874214,0.0545851528384279,1209.0,8211.0,3188.0,54022,23.2
2153.0,58574.0,3808.0,0.65126582278481,0.402234636871508,0.730442978322337,0.0758226037195994,2225.0,11802.0,3616.0,15227,20.6898656898657
2046.8300628541647,60076.0,2568.1228805026917,0.514681308188112,0.228247162673392,0.621026894865526,0.124271844660194,1441.0497238155328,9012.283101545157,2956.280434376032,2346,21.1050061050061
2046.8300628661937,53111.0,2568.1228806011445,0.721374045801527,0.108374384236453,0.784214945424013,0.0678781400320684,1441.049723707945,9012.28310154291,2956.2804343671255,1075,24.8168498168498
2046.8300628729503,57271.0,2568.1228806074173,0.745032100275145,0.210670314637483,0.784602076124567,0.0817027119807758,1441.0497236957697,9012.28310154262,2956.2804343648518,8034,22.7899877899878
9027.0,47625.0,11428.0,0.653976311336717,0.992537313432836,0.175298804780877,0.145116279069767,6763.0,36335.0,9117.0,10467,16.8803418803419
3497.0,45128.0,3245.0,0.492247215549247,0.50213447171825,0.659488559892328,0.151047662905825,2301.0,13150.0,4107.0,30014,18.1501831501831
195.0,57022.0,199.0,0.592833876221498,0.238532110091743,0.518226600985222,0.0363003480855296,118.0,994.0,482.0,61250,21.9
1517.0,45153.0,1765.0,0.610541727672035,0.522539098436063,0.467772814294831,0.238528481012658,893.0,5761.0,1586.0,60478,16.5
1364.0,35886.0,1980.0,0.296744186046512,0.553869499241275,0.436842105263158,0.0726872246696035,1154.0,6659.0,2161.0,70535,18.6
1351.0,53750.0,2411.0,0.674275138803208,0.322033898305085,0.782805429864253,0.05359565807327,1245.0,6954.0,1947.0,60465,20.3
7509.0,72891.0,11217.0,0.717948717948718,0.850691244239631,0.911032028469751,0.138578978273635,6029.0,38660.0,13905.0,11211,15.4151404151404
470.0,38152.0,539.0,0.498855835240275,0.311764705882353,0.670673076923077,0.107476635514019,371.0,2140.0,760.0,75148,22.7167277167277
3121.0,42685.0,3029.0,0.509883017345704,0.286069651741294,0.622605363984674,0.0860260176248426,2033.0,12384.0,4201.0,60050,20.3
1573.0,21316.0,2735.0,0.262113251605371,0.708933717579251,0.141098484848485,0.135964912280702,1134.0,8597.0,3155.0,71220,17.6
2046.8300628452726,111384.0,2568.1228804641864,0.670592310356772,0.0218390804597701,0.918081918081918,0.0725513905683192,1441.0497238612868,9012.283101545909,2956.280434380385,7936,22.960927960928
810.0,72137.0,561.0,0.652025378233285,0.209016393442623,0.791376451077944,0.0457987738910927,469.0,2651.0,811.0,54025,21.8
641.0,43750.0,933.0,0.413943355119826,0.293939393939394,0.552731893265565,0.111902339776195,742.0,4090.0,1774.0,15717,21.2271062271062
4691.0,49506.0,4021.0,0.419499105545617,0.653772683858644,0.586473429951691,0.113006396588486,2432.0,15241.0,4097.0,77080,19.4688644688645
2337.0,56280.0,2464.0,0.571644422059934,0.176207513416816,0.705408515535098,0.0446516192345437,1595.0,10193.0,3797.0,54130,21.8
863.0,33354.0,1499.0,0.382407066617593,0.488112927191679,0.450915141430948,0.116580310880829,859.0,4746.0,1525.0,32641,26.7216117216117
2326.0,32557.0,2953.0,0.475558237779119,0.453666398066076,0.460087082728592,0.174978127734033,2201.0,12101.0,4621.0,28752,20.3968253968254
6054.0,29618.0,4737.0,0.410313901345291,0.561144439317028,0.676575505350773,0.0260906757912746,3980.0,20766.0,5995.0,78501,21.8131868131868
1830.0,42818.0,1763.0,0.623090408214375,0.23093447905478,0.703358208955224,0.0867482703565726,1247.0,7223.0,2383.0,63084,22.4
5021.0,62472.0,4247.0,0.699318568994889,0.658777120315582,0.634883720930233,0.103185284881113,3566.0,18660.0,5826.0,30253,17.7594627594628
3071.0,21754.0,5401.0,0.701442841287458,0.0579150579150579,0.317647058823529,0.177957532861476,1796.0,16021.0,5753.0,48198,27.3
4187.0,34427.0,2872.0,0.338778685336445,0.487229862475442,0.491333333333333,0.0991535671100363,2273.0,12334.0,3002.0,77471,20.2503052503052
441.0,42021.0,620.0,0.482306684141547,0.363636363636364,0.647242455775234,0.111609367214748,264.0,2218.0,893.0,48618,18.6
655.0,39673.0,1051.0,0.489086499595796,0.342592592592593,0.672549019607843,0.104465037910699,614.0,3923.0,1603.0,47348,20.7948717948718
635.0,59844.0,517.0,0.538126361655773,0.803571428571429,0.749031007751938,0.0316921335597057,273.0,2212.0,787.0,45830,22.0
709.0,39848.0,789.0,0.701492537313433,0.162037037037037,0.743467933491686,0.107536764705882,394.0,3038.0,1146.0,49866,20.4
2294.0,69698.0,4670.0,0.731793265465936,0.399810066476733,0.786677908937605,0.0437796424662532,2198.0,13821.0,4659.0,53186,22.3
4320.0,42500.0,5487.0,0.697006472491909,0.362042448477392,0.471698113207547,0.0608664518438955,3293.0,19713.0,6613.0,77070,22.3992673992674
426.0,30000.0,763.0,0.466126230457441,0.478468899521531,0.46927374301676,0.142586750788644,230.0,2139.0,720.0,47390,19.4249084249084
1726.0,51146.0,4120.0,0.639127561136814,0.431858407079646,0.7573385518591,0.0365013774104683,1504.0,11004.0,3654.0,45236,21.0
4695.0,117231.0,1545.0,0.778750952018279,0.390854184641933,0.686762778505898,0.07809202195019,3083.0,12594.0,3271.0,77044,18.8583638583639
1501.0,61739.0,1918.0,0.589262613195343,0.561547479484173,0.608433734939759,0.152821591307396,1147.0,6819.0,2253.0,48240,17.3
2046.8300628599254,102692.0,2568.1228805340393,0.800736309249885,0.0436113236419281,0.895739910313901,0.0321769733534439,1441.0497237795478,9012.283101543982,2956.2804343721987,1867,24.1819291819292
2046.830062871958,53111.0,2568.122880605472,0.721374045801527,0.231404958677686,0.784214945424013,0.0678781400320684,1441.0497236985227,9012.283101542364,2956.280434364901,1075,22.3504273504273
2319.0,66424.0,3176.0,0.568736915561759,0.327212020033389,0.733506944444444,0.0492671009771987,2032.0,11245.0,3718.0,37931,20.1
1806.0,32526.0,2684.0,0.314339386349405,0.4048,0.510416666666667,0.105062082139446,1138.0,8687.0,3059.0,46970,19.4493284493284
2290.0,25517.0,4048.0,0.391902215431627,0.539629005059022,0.100719424460432,0.181720430107527,2014.0,12204.0,3852.0,32208,16.0989010989011
3987.0,47993.0,7274.0,0.806660039761431,0.89587852494577,0.235514018691589,0.12093023255814,3232.0,18783.0,4290.0,10451,16.1721611721612
2046.8300628607594,85994.0,2568.12288052991,0.705247813411079,0.158536585365854,0.803523035230352,0.0561323815704088,1441.0497237828456,9012.28310154395,2956.280434372097,1922,22.6678876678877
1445.0,44861.0,2157.0,0.632183908045977,0.714946070878274,0.17035217035217,0.131141746200071,899.0,6338.0,1837.0,46408,17.2075702075702
